tranche,file,sha256,bytes,pages,source,origin,level,result,code,ms,out_bytes,verified
safedocs,0140-0140931.pdf,048ea4a1878b0f6660a4738615ed3aea21b836879425c07a66d9aff7a062b363,257906,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140931.pdf,2b,converted,,45,394169,pass
safedocs,0140-0140932.pdf,048ea7c07358f3da4dd581123f6f8ebf844716d9c215d1a3da536fbd56dae675,32549,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140932.pdf,2b,converted,,34,41816,
safedocs,0140-0140933.pdf,048ead03f4981d1b76955fae33699167cea7a6881b475aca9b82b3617b2b3c24,240835,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140933.pdf,2b,converted,,67,266684,
safedocs,0140-0140936.pdf,048eb0cf03cef3f01312e4e6c77bcd788e76d233368f1d34316fcc87826e240c,39701,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140936.pdf,2b,converted,,27,50276,
safedocs,0140-0140938.pdf,048eb36218e63fe86830855c6ae65d83a3bb89607dba97b113cca35efc48aabb,147010,5,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140938.pdf,2b,converted,,29,149730,
safedocs,0140-0140939.pdf,048ebc14b349c3e11f06cd10a35dcfa89325411b71de1871931ac7fae76b87a0,349045,8,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140939.pdf,2b,converted,,13,345455,
safedocs,0140-0140940.pdf,048ebed5e6f00dc3b86ac2b3804dcf1f67294a7a1a33c110a29d4cc7730846bb,230084,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140940.pdf,2b,converted,,44,828309,
safedocs,0140-0140942.pdf,048ec0e334649408f58e7fb7ba78ab09172294bd046bfaea72fa88c016549d46,314665,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140942.pdf,2b,converted,,77,581558,
safedocs,0140-0140944.pdf,048ec7808525d9aaf84819d7e081f2c2575558707127ee9272c13e6da135c29f,408227,6,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140944.pdf,2b,converted,,59,413481,
safedocs,0140-0140945.pdf,048eca51a1c9ee6a6a6f84a7571d52d43c9b3131cbd47228e50824d74930f82f,386019,3,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140945.pdf,2b,converted,,108,212767,
safedocs,0140-0140949.pdf,048ed1897fd2e03ddd58f8170a471c7a4413c89acb9571b0337117d16abc2785,248236,63,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140949.pdf,2b,converted,,87,334346,pass
safedocs,0140-0140951.pdf,048ed4f83cf0a49d2a389a424aeb3633450d3f13f94f2b520836a25222fee45c,170426,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140951.pdf,2b,converted,,40,178428,
safedocs,0140-0140953.pdf,048edf3cf55c67b70553b592239e7c1277066c240d85855cc492c36d6008a6e3,488857,16,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140953.pdf,2b,converted,,461,4327004,
safedocs,0140-0140954.pdf,048ee800c80d7ada2e1cd63e72f3825d6272f9a81067d0479fb5423e0329bc6a,12500,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140954.pdf,2b,converted,,41,527263,
safedocs,0140-0140955.pdf,048eed047c9f2d9756e8f7ad2dacc45743c8eac4d66d13c46e225d64cec871c3,30859,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140955.pdf,2b,converted,,24,284857,
safedocs,0140-0140956.pdf,048eedb9e2f93a962ea2c355f4744f2e477c75abc162dd314cdd214d9fed4f89,49091,5,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140956.pdf,2b,converted,,23,58895,
safedocs,0140-0140957.pdf,048ef3bfbe1e7747b804d6be69315fdbb14ab9c0e6c47bede31af3c515e4ee82,166665,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140957.pdf,2b,converted,,45,412063,
safedocs,0140-0140958.pdf,048eff6707ff75f814de165d4849af62ed4351b72c2fef3280ca762a01968204,464882,10,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140958.pdf,2b,converted,,90,835523,
safedocs,0140-0140960.pdf,048f06b56e6f5cf107eb2421a5ab501fdbba9cb3e9dda62bf5ff4f905bb07fe4,243168,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140960.pdf,2b,converted,,11,250687,
safedocs,0140-0140961.pdf,048f06ed88b296e5980ff751e1aaca85a261bf6a7cc1ac06f4a73bd3100527c6,473755,,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140961.pdf,2b,converted,,97,581272,
safedocs,0140-0140964.pdf,048f0fa2f53d22bb3f511601e7430e31b8a1fd5bebef8c984b850d70a4923a25,267042,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140964.pdf,2b,converted,,44,271747,pass
safedocs,0140-0140966.pdf,048f1a1b290b89f76c4bf864701e1085e51fa21d9028e99d4392c7c8c36bf27b,353294,19,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140966.pdf,2b,converted,,42,462135,
safedocs,0140-0140967.pdf,048f1c39b15883b8a9b808ffce81cb5af68355fbd636dd9d859f8e815179c528,25578,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140967.pdf,2b,converted,,40,538534,
safedocs,0140-0140971.pdf,048f1f5ebd187f8a825f36c9cbbe0cb736918a9726a096a2e7db7d26e9ba8eff,141262,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140971.pdf,2b,converted,,61,389656,
safedocs,0140-0140977.pdf,048f3053b03bd64448a347172457d7096e7214d596b3e0120f0915ddbb0c7d03,249615,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140977.pdf,2b,converted,,36,711747,
safedocs,0140-0140979.pdf,048f35c3cfe9d8769e5b105bd3cc96241c76e4834e37d71fc28dcbbd766fa476,234622,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140979.pdf,2b,converted,,31,245674,
safedocs,0140-0140980.pdf,048f37ec202e624c4c4643acecc3165cdc16423e963a7c2458dfc4c362fd5fba,161537,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140980.pdf,2b,converted,,66,560292,
safedocs,0140-0140981.pdf,048f3e64580ce6ba4871e041595d41c67a67bf897addf4923b3026b93daa86cc,313794,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140981.pdf,2b,converted,,52,560665,
safedocs,0140-0140982.pdf,048f3f0e2ff7e6a164e96660779247385e9e2d83869555683b12a717973c919d,61045,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140982.pdf,2b,converted,,40,198519,
safedocs,0140-0140985.pdf,048f4754b7ce72de3893623fa4cd9ac3297cb2463033c4246a09f38003a44331,154187,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140985.pdf,2b,converted,,96,627543,
safedocs,0140-0140986.pdf,048f4aad81119a0c7e51b1544b7eabb690e916dd7066af1332e0414234677435,278693,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140986.pdf,2b,converted,,90,663578,pass
safedocs,0140-0140987.pdf,048f4c02541544e796a8114f003b4c9abb700ca478e74e46803e364e5e6a1dd8,41843,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140987.pdf,2b,converted,,61,569636,
safedocs,0140-0140988.pdf,048f4d91503546e30292ce9690c83e488703117468d1e709db28b04847e4909b,51536,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140988.pdf,2b,converted,,42,172923,
safedocs,0140-0140989.pdf,048f4f3e0e144f6e2fdb2e1a78a7264dfecfd28925e07dfb21ed5258e64f9262,242916,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140989.pdf,2b,converted,,39,367441,
safedocs,0140-0140990.pdf,048f54aa00f2604228f3888bb62a059e79c4a0820114d1c7860530912145be02,265208,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140990.pdf,2b,converted,,49,274292,
safedocs,0140-0140991.pdf,048f57d85cb3ae002cdb23394503e2a928182c0656d0112b5f3892a58e972120,103801,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140991.pdf,2b,converted,,37,113884,
safedocs,0140-0140994.pdf,048f5b9fbf6900df19b41b5cd4077336d0244966f1dd4a34986e9d3183199faf,289615,19,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140994.pdf,2b,converted,,266,814605,
safedocs,0140-0140995.pdf,048f5e609665110935d9664b2c31f076c1dfdf75a1c35d43e4be2673c83d55d3,19772,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140995.pdf,2b,converted,,16,29151,
safedocs,0140-0140996.pdf,048f5ee541bceb977a2d9975a3e213feabfdc05293a2d2d5bfa751213c1b1d5b,14626,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0140.zip#member=0140996.pdf,2b,converted,,27,392916,
safedocs,0160-0160001.pdf,052cbc17917dfd646f20511c5163a5d4b222da41eb522924e3164c24972bce18,49949,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160001.pdf,2b,converted,,44,45497,pass
safedocs,0160-0160002.pdf,052cbd60820948c1b8d83d11762712426291add40bbbf7635383c62cc43e0823,455609,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160002.pdf,2b,converted,,89,829276,
safedocs,0160-0160003.pdf,052cbf0425f6245aa1e3a16913dbd9738f512aff4908b35e8cd012e8978d0567,308112,9,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160003.pdf,2b,converted,,117,549934,
safedocs,0160-0160004.pdf,052cc0cdf64f9b7cd892fb348786191c7a86e7bc49e84278453b7585e9917e91,281214,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160004.pdf,2b,converted,,62,290077,
safedocs,0160-0160006.pdf,052cc68082cfc3f0d4dfe5068f01ca1f531e0d970dd2263ec1150355866d079c,53277,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160006.pdf,2b,converted,,43,61979,
safedocs,0160-0160008.pdf,052ccc892e0333aba898ebe45bc5d8d87f2a0b4b76ad99949f7f9d222d4cfa64,245081,11,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160008.pdf,2b,converted,,93,249703,
safedocs,0160-0160010.pdf,052cceb9401c767a7761122ac795f404cdc4fb08d84e378ba16cf0ac7dc80980,232042,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160010.pdf,2b,converted,,48,115674,
safedocs,0160-0160011.pdf,052ccfb9fff9053b61ee714ae247dc6a29548fe0369538eecddcaa1895a6f7d6,45460,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160011.pdf,2b,converted,,52,434350,
safedocs,0160-0160012.pdf,052cd0ccd7162b20fd3c642f69a7fc9a3c14874a9828bd542750b916e9da9124,42123,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160012.pdf,2b,converted,,32,49819,
safedocs,0160-0160013.pdf,052cd22178725b1ec57ea062f7a15dd19513de6e8f97b1bf3f592202c3629634,80435,19,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160013.pdf,2b,converted,,45,89009,
safedocs,0160-0160014.pdf,052cd3b6d72f0116725626e9f38bbd39b8d19351537e240d73e4f9967805a686,387812,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160014.pdf,2b,converted,,116,142291,pass
safedocs,0160-0160016.pdf,052cd7a20903c4e405dce8e6575ebc51cafa3b847bc1defc71f673efd67c38b7,50967,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160016.pdf,2b,converted,,10,57373,
safedocs,0160-0160019.pdf,052cd8b4208ad8f66cc39a5bb1749b5400554f7ae044a430574730abbeb63288,296634,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160019.pdf,2b,converted,,57,424371,
safedocs,0160-0160021.pdf,052cdc99dd385528b7970480aaa8f5dc5db7456801e371a9e107325711351c62,40032,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160021.pdf,2b,converted,,59,558633,
safedocs,0160-0160023.pdf,052ce15fb80f963b22419a998c36ecb90ae5ff21734264cfa5e6808404a6d7a3,17387,4,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160023.pdf,2b,converted,,55,591900,
safedocs,0160-0160024.pdf,052ce26fa24faa590c5ac10eaaf00d78207e4694035f4c7204a1f6621ffaf199,512991,36,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160024.pdf,2b,converted,,102,527834,
safedocs,0160-0160026.pdf,052ce417cd53607ebc167ef5898d89dc96d428f49a4ed8d8b40f6eb16cb7a432,276552,2,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160026.pdf,2b,converted,,17,287834,
safedocs,0160-0160029.pdf,052cea6774c520d3fa76b24e2a6bf5531c74711edecf3709fd6bfd45c0a1cd2b,102092,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160029.pdf,2b,converted,,35,349030,
safedocs,0160-0160030.pdf,052cedf7226c91c51648ecf34063b8f04653b880beaefd035dcfcf17eba52d52,523737,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160030.pdf,2b,converted,,42,597292,
safedocs,0160-0160032.pdf,052cf2e1222e78edd7931dbb0bb7c63e83b2e438a40f4c29629d210059ae0d16,17029,1,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160032.pdf,2b,rejected,FONT_UNEMBEDDABLE,86,0,
safedocs,0160-0160033.pdf,052cf53c3cd4901d4d0829b49149cc68a9ab73bcf5acc013b8047880e843e3ef,504968,16,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0160.zip#member=0160033.pdf,2b,converted,,151,557489,
